Product Category,Product Price,Returns,Return_Risk
Electronics,395,1.0,0.79
Home,167,1.0,0.82
Home,377,1.0,0.78
Books,315,1.0,0.79
Books,70,1.0,0.86
Clothing,255,1.0,0.8
Clothing,267,1.0,0.81
Clothing,305,1.0,0.85
Clothing,234,1.0,0.85
Books,109,1.0,0.83
Clothing,285,1.0,0.74
Clothing,62,1.0,0.91
Home,16,1.0,0.85
Clothing,128,1.0,0.86
Clothing,180,1.0,0.83
Electronics,217,1.0,0.84
Clothing,213,1.0,0.81
Books,333,1.0,0.81
Books,40,1.0,0.77
Clothing,312,1.0,0.78
Electronics,41,1.0,0.83
Clothing,258,1.0,0.84
Home,219,1.0,0.8
Home,45,1.0,0.77
Home,257,1.0,0.72
Books,133,1.0,0.91
Books,167,1.0,0.87
Electronics,280,1.0,0.81
Clothing,252,1.0,0.78
Books,398,1.0,0.82
Books,402,1.0,0.86
Electronics,275,1.0,0.83
Clothing,360,1.0,0.84
Books,132,1.0,0.88
Home,450,1.0,0.85
Home,166,1.0,0.88
Home,500,1.0,0.89
Electronics,190,1.0,0.81
Electronics,485,1.0,0.8
Clothing,153,1.0,0.83
Electronics,84,1.0,0.8
Clothing,54,1.0,0.82
Home,242,1.0,0.81
Electronics,471,1.0,0.76
Books,363,1.0,0.76
Home,46,1.0,0.81
Books,100,1.0,0.83
Books,48,1.0,0.82
Home,132,1.0,0.72
Electronics,119,1.0,0.8
Home,259,1.0,0.89
Books,248,1.0,0.85
Books,180,1.0,0.89
Clothing,374,1.0,0.82
Clothing,405,1.0,0.84
Clothing,237,1.0,0.75
Clothing,431,1.0,0.88
Clothing,333,1.0,0.71
Books,79,1.0,0.87
Books,304,1.0,0.85
Electronics,228,1.0,0.83
Electronics,141,1.0,0.72
Electronics,246,1.0,0.86
Books,22,1.0,0.81
Clothing,451,1.0,0.82
Electronics,19,1.0,0.89
Home,181,1.0,0.85
Books,47,1.0,0.81
Home,272,1.0,0.87
Electronics,407,1.0,0.78
Home,181,1.0,0.82
Clothing,356,1.0,0.87
Books,496,1.0,0.89
Home,468,1.0,0.71
Clothing,150,1.0,0.77
Clothing,326,1.0,0.77
Books,151,1.0,0.84
Clothing,466,1.0,0.81
Books,321,1.0,0.79
Clothing,26,1.0,0.8
Clothing,428,1.0,0.85
Books,84,1.0,0.72
Electronics,95,1.0,0.86
Electronics,420,1.0,0.86
Books,52,1.0,0.82
Books,259,1.0,0.87
Home,406,1.0,0.84
Books,316,1.0,0.84
Books,330,1.0,0.76
Books,481,1.0,0.9
Books,97,1.0,0.78
Home,147,1.0,0.81
Clothing,136,1.0,0.8
Clothing,426,1.0,0.78
Home,192,1.0,0.78
Home,288,1.0,0.71
Clothing,393,1.0,0.77
Home,480,1.0,0.92
Clothing,63,1.0,0.85
Electronics,429,1.0,0.8
Home,247,1.0,0.8
Clothing,487,1.0,0.77
Clothing,142,1.0,0.75
Home,291,1.0,0.8
Electronics,379,1.0,0.88
Clothing,13,1.0,0.81
Clothing,125,1.0,0.82
Clothing,303,1.0,0.84
Clothing,281,1.0,0.84
Electronics,220,1.0,0.85
Home,107,1.0,0.77
Electronics,64,1.0,0.84
Clothing,70,1.0,0.81
Books,212,1.0,0.81
Home,393,1.0,0.78
Books,359,1.0,0.88
Clothing,150,1.0,0.85
Books,73,1.0,0.83
Clothing,344,1.0,0.86
Clothing,414,1.0,0.89
Home,84,1.0,0.81
Electronics,310,1.0,0.84
Clothing,494,1.0,0.87
Home,417,1.0,0.87
Clothing,143,1.0,0.82
Clothing,500,1.0,0.78
Books,76,1.0,0.86
Clothing,299,1.0,0.81
Books,74,1.0,0.82
Home,477,1.0,0.84
Home,172,1.0,0.76
Books,91,1.0,0.85
Home,150,1.0,0.8
Clothing,482,1.0,0.84
Home,64,1.0,0.9
Electronics,72,1.0,0.83
Electronics,262,1.0,0.78
Clothing,360,1.0,0.8
Books,307,1.0,0.84
Books,389,1.0,0.82
Clothing,201,1.0,0.8
Books,443,1.0,0.89
Home,397,1.0,0.86
Clothing,425,1.0,0.83
Electronics,93,1.0,0.83
Clothing,254,1.0,0.84
Clothing,363,1.0,0.85
Books,423,1.0,0.83
Electronics,178,1.0,0.77
Books,103,1.0,0.86
Home,94,1.0,0.74
Home,221,1.0,0.92
Home,96,1.0,0.91
Clothing,11,1.0,0.85
Books,253,1.0,0.88
Clothing,332,1.0,0.71
Books,190,1.0,0.79
Electronics,73,1.0,0.85
Electronics,233,1.0,0.83
Books,281,1.0,0.8
Clothing,129,1.0,0.8
Electronics,346,1.0,0.81
Books,157,1.0,0.82
Home,392,1.0,0.85
Clothing,220,1.0,0.84
Electronics,436,1.0,0.85
Electronics,39,1.0,0.84
Clothing,193,1.0,0.79
Electronics,362,1.0,0.72
Books,201,1.0,0.81
Clothing,354,1.0,0.84
Books,488,1.0,0.81
Books,66,1.0,0.91
Home,88,1.0,0.82
Books,243,1.0,0.87
Clothing,224,1.0,0.87
Books,343,1.0,0.79
Books,101,1.0,0.75
Home,96,1.0,0.86
Books,272,0.0,0.72
Books,418,1.0,0.81
Home,495,1.0,0.85
Clothing,252,1.0,0.86
Books,212,1.0,0.77
Electronics,97,1.0,0.87
Electronics,401,1.0,0.85
Clothing,311,1.0,0.81
Clothing,355,1.0,0.81
Electronics,16,1.0,0.83
Home,486,0.0,0.71
Books,125,1.0,0.78
Clothing,120,1.0,0.81
Home,278,1.0,0.8
Books,452,1.0,0.82
Home,108,1.0,0.71
Electronics,177,1.0,0.73
Clothing,162,1.0,0.83
Books,271,1.0,0.81
Books,218,1.0,0.85
Home,482,1.0,0.83
Clothing,246,1.0,0.86
Home,145,1.0,0.77
Home,311,1.0,0.79
Home,65,0.0,0.71
Clothing,86,1.0,0.82
Clothing,179,1.0,0.73
Books,51,1.0,0.88
Books,75,1.0,0.81
Clothing,25,1.0,0.76
Clothing,281,1.0,0.8
Home,139,1.0,0.87
Electronics,38,1.0,0.77
Books,301,1.0,0.77
Home,41,1.0,0.85
Clothing,485,1.0,0.78
Books,46,1.0,0.86
Books,362,1.0,0.88
Books,279,1.0,0.73
Electronics,445,1.0,0.82
Electronics,474,1.0,0.82
Electronics,131,1.0,0.85
Electronics,497,1.0,0.86
Books,15,1.0,0.89
Clothing,448,1.0,0.8
Books,233,1.0,0.81
Home,175,1.0,0.81
Clothing,403,1.0,0.85
Clothing,390,1.0,0.77
Clothing,236,1.0,0.92
Clothing,447,1.0,0.81
Books,13,1.0,0.88
Clothing,118,1.0,0.81
Clothing,170,1.0,0.86
Clothing,29,1.0,0.81
Clothing,227,1.0,0.8
Clothing,155,1.0,0.82
Books,297,1.0,0.88
Books,150,1.0,0.78
Home,47,1.0,0.8
Books,287,1.0,0.83
Home,23,1.0,0.79
Books,13,1.0,0.78
Home,96,1.0,0.85
Books,165,1.0,0.77
Electronics,49,1.0,0.78
Books,354,1.0,0.81
Books,110,1.0,0.77
Electronics,274,1.0,0.85
Clothing,32,1.0,0.92
Clothing,26,1.0,0.93
Electronics,55,1.0,0.84
Clothing,72,1.0,0.9
Clothing,376,1.0,0.82
Home,440,1.0,0.8
Clothing,330,1.0,0.79
Books,241,1.0,0.78
Books,458,1.0,0.84
Electronics,159,1.0,0.84
Home,433,1.0,0.82
Electronics,394,1.0,0.76
Books,395,1.0,0.81
Books,55,1.0,0.81
Electronics,29,1.0,0.78
Clothing,495,1.0,0.83
Books,451,1.0,0.81
Books,351,1.0,0.82
Books,494,1.0,0.86
Home,333,1.0,0.78
Clothing,213,1.0,0.77
Electronics,449,1.0,0.85
Electronics,314,1.0,0.88
Clothing,17,1.0,0.84
Clothing,340,1.0,0.88
Clothing,143,1.0,0.86
Clothing,372,1.0,0.84
Books,207,1.0,0.84
Electronics,135,1.0,0.82
Home,484,1.0,0.82
Clothing,180,1.0,0.83
Electronics,437,1.0,0.92
Books,84,1.0,0.87
Clothing,319,1.0,0.82
Electronics,142,1.0,0.83
Home,150,1.0,0.89
Books,52,1.0,0.84
Home,202,1.0,0.81
Clothing,344,1.0,0.9
Home,210,1.0,0.85
Books,271,1.0,0.84
Books,111,1.0,0.8
Electronics,141,1.0,0.85
Electronics,47,1.0,0.81
Home,69,1.0,0.84
Clothing,156,1.0,0.77
Electronics,11,1.0,0.79
Clothing,275,1.0,0.86
Clothing,38,1.0,0.77
Clothing,250,1.0,0.74
Electronics,433,1.0,0.81
Books,144,1.0,0.89
Home,408,1.0,0.83
Books,225,1.0,0.81
Electronics,268,1.0,0.84
Electronics,275,1.0,0.84
Books,466,1.0,0.85
Home,204,1.0,0.91
Books,83,1.0,0.83
Clothing,430,1.0,0.72
Books,491,1.0,0.9
Clothing,26,1.0,0.74
Electronics,290,1.0,0.78
Electronics,118,1.0,0.78
Books,218,1.0,0.89
Books,375,1.0,0.76
Home,267,1.0,0.83
Electronics,330,1.0,0.87
Clothing,304,1.0,0.82
Electronics,31,1.0,0.76
Home,451,1.0,0.74
Home,402,1.0,0.78
Books,159,1.0,0.88
Clothing,103,1.0,0.82
Electronics,75,1.0,0.71
Books,136,1.0,0.77
Home,397,1.0,0.8
Electronics,442,1.0,0.77
Home,200,1.0,0.83
Electronics,228,1.0,0.82
Clothing,253,1.0,0.79
Books,62,1.0,0.84
Clothing,80,1.0,0.87
Clothing,133,1.0,0.84
Electronics,20,1.0,0.74
Clothing,96,1.0,0.92
Clothing,382,1.0,0.79
Books,258,1.0,0.85
Books,203,1.0,0.75
Electronics,295,1.0,0.84
Books,202,1.0,0.8
Home,111,1.0,0.83
Home,29,1.0,0.89
Electronics,17,1.0,0.8
Books,62,1.0,0.89
Electronics,157,1.0,0.8
Clothing,304,1.0,0.72
Books,427,1.0,0.86
Books,335,1.0,0.88
Home,246,1.0,0.79
Clothing,104,1.0,0.77
Clothing,414,1.0,0.89
Home,112,1.0,0.71
Clothing,270,1.0,0.86
Clothing,451,1.0,0.8
Books,128,1.0,0.85
Home,208,1.0,0.75
Clothing,217,1.0,0.82
Home,147,1.0,0.86
Electronics,251,1.0,0.84
Books,92,1.0,0.78
Clothing,366,1.0,0.73
Clothing,72,1.0,0.77
Clothing,391,1.0,0.84
Clothing,70,1.0,0.85
Clothing,397,1.0,0.75
Electronics,344,1.0,0.75
Books,127,1.0,0.87
Books,189,1.0,0.87
Clothing,467,1.0,0.75
Electronics,427,1.0,0.83
Clothing,218,1.0,0.9
Electronics,433,1.0,0.91
Clothing,229,1.0,0.79
Home,180,1.0,0.81
Books,365,1.0,0.84
Books,345,1.0,0.84
Clothing,177,1.0,0.85
Clothing,36,1.0,0.88
Home,492,1.0,0.81
Books,232,1.0,0.82
Books,156,1.0,0.84
Clothing,380,1.0,0.75
Electronics,331,1.0,0.82
Home,434,1.0,0.78
Books,202,1.0,0.89
Clothing,20,1.0,0.87
Electronics,10,1.0,0.71
Electronics,358,1.0,0.75
Clothing,148,1.0,0.84
Books,399,1.0,0.75
Clothing,174,1.0,0.78
Electronics,331,1.0,0.85
Clothing,113,1.0,0.82
Clothing,95,1.0,0.72
Electronics,161,1.0,0.79
Books,317,1.0,0.82
Clothing,241,1.0,0.87
Home,186,1.0,0.82
Home,57,1.0,0.82
Clothing,36,1.0,0.89
Books,378,1.0,0.81
Home,402,1.0,0.76
Clothing,261,1.0,0.81
Clothing,407,1.0,0.81
Books,129,1.0,0.82
Electronics,485,1.0,0.8
Clothing,426,1.0,0.8
Home,47,1.0,0.78
Home,312,1.0,0.73
Books,452,1.0,0.72
Clothing,233,1.0,0.84
Books,228,1.0,0.87
Electronics,264,1.0,0.87
Clothing,304,1.0,0.83
Electronics,366,1.0,0.79
Books,133,1.0,0.81
Home,330,1.0,0.71
Clothing,204,1.0,0.88
Clothing,334,1.0,0.85
Clothing,193,1.0,0.87
Home,220,1.0,0.84
Home,30,1.0,0.87
Books,149,1.0,0.79
Clothing,462,1.0,0.81
Electronics,317,1.0,0.8
Books,85,1.0,0.87
Clothing,413,1.0,0.74
Home,248,1.0,0.75
Clothing,318,1.0,0.76
Home,348,1.0,0.84
Books,323,1.0,0.8
Clothing,189,1.0,0.78
Electronics,100,1.0,0.79
Home,276,1.0,0.81
Clothing,161,1.0,0.77
Clothing,171,1.0,0.82
Books,168,1.0,0.83
Books,290,1.0,0.76
Clothing,229,1.0,0.87
Books,419,1.0,0.83
Home,425,1.0,0.75
Books,467,1.0,0.86
Home,188,1.0,0.88
Electronics,225,1.0,0.82
Books,102,1.0,0.79
Home,188,1.0,0.86
Books,307,1.0,0.75
Electronics,36,1.0,0.86
Home,137,1.0,0.92
Home,208,1.0,0.73
Home,197,1.0,0.85
Clothing,241,1.0,0.76
Clothing,178,1.0,0.79
Books,262,1.0,0.71
Electronics,215,1.0,0.79
Books,309,1.0,0.81
Clothing,36,1.0,0.85
Books,230,1.0,0.82
Books,151,1.0,0.77
Clothing,278,1.0,0.87
Books,489,1.0,0.76
Clothing,405,1.0,0.74
Home,253,1.0,0.82
Books,214,1.0,0.77
Home,454,1.0,0.78
Clothing,260,1.0,0.82
Books,417,1.0,0.76
Books,156,1.0,0.74
Electronics,185,1.0,0.79
Books,479,1.0,0.84
Electronics,279,1.0,0.82
Books,59,1.0,0.78
Clothing,286,1.0,0.76
Clothing,382,1.0,0.9
Books,270,1.0,0.74
Home,17,1.0,0.85
Clothing,111,1.0,0.87
Home,196,1.0,0.85
Home,353,1.0,0.8
Electronics,458,1.0,0.88
Electronics,40,1.0,0.84
Home,261,1.0,0.75
Clothing,33,1.0,0.89
Home,111,1.0,0.88
Clothing,110,1.0,0.73
Clothing,307,1.0,0.91
Clothing,450,1.0,0.82
Books,417,1.0,0.77
Electronics,76,1.0,0.87
Electronics,115,1.0,0.88
Home,172,1.0,0.77
Electronics,197,1.0,0.89
Home,232,1.0,0.83
Clothing,373,1.0,0.82
Clothing,441,1.0,0.81
Books,68,1.0,0.75
Electronics,167,1.0,0.84
Clothing,69,1.0,0.81
Books,68,1.0,0.85
Clothing,423,1.0,0.78
Books,424,1.0,0.88
Books,96,1.0,0.81
Books,266,1.0,0.76
Books,395,1.0,0.87
Books,149,1.0,0.84
Electronics,135,1.0,0.82
Clothing,396,1.0,0.8
Electronics,12,1.0,0.89
Clothing,190,1.0,0.83
Clothing,108,1.0,0.83
Clothing,389,1.0,0.78
Clothing,224,1.0,0.76
Clothing,416,1.0,0.84
Clothing,409,1.0,0.84
Books,499,1.0,0.8
Books,274,1.0,0.74
Clothing,450,1.0,0.88
Books,300,1.0,0.77
Electronics,350,1.0,0.88
Home,33,1.0,0.78
Books,274,1.0,0.76
Electronics,349,1.0,0.81
Electronics,401,1.0,0.87
Electronics,291,0.0,0.72
Electronics,97,1.0,0.82
Books,248,1.0,0.82
Books,493,1.0,0.71
Clothing,432,1.0,0.83
Home,448,1.0,0.77
Clothing,227,1.0,0.77
Home,470,1.0,0.86
Books,190,1.0,0.85
Electronics,29,1.0,0.86
Clothing,123,1.0,0.88
Books,143,1.0,0.81
Clothing,152,1.0,0.87
Electronics,368,1.0,0.79
Clothing,380,1.0,0.81
Home,286,1.0,0.79
Home,354,1.0,0.72
Books,294,1.0,0.84
Books,23,1.0,0.8
Electronics,402,1.0,0.86
Home,238,1.0,0.8
Electronics,383,1.0,0.83
Electronics,335,1.0,0.94
Electronics,154,1.0,0.76
Books,54,1.0,0.82
Books,160,1.0,0.84
Clothing,389,1.0,0.83
Books,249,1.0,0.81
Books,201,1.0,0.81
Clothing,449,1.0,0.89
Electronics,499,1.0,0.81
Home,381,1.0,0.9
Home,334,1.0,0.88
Home,226,1.0,0.88
Electronics,488,1.0,0.74
Electronics,489,1.0,0.75
Clothing,412,1.0,0.87
Clothing,183,1.0,0.79
Books,85,1.0,0.89
Books,252,1.0,0.87
Electronics,186,1.0,0.86
Clothing,328,1.0,0.83
Books,237,1.0,0.8
Clothing,335,1.0,0.75
Home,93,1.0,0.86
Clothing,38,1.0,0.84
Electronics,296,1.0,0.84
Clothing,34,1.0,0.78
Electronics,148,1.0,0.84
Clothing,230,1.0,0.8
Home,332,1.0,0.88
Home,251,1.0,0.88
Home,213,1.0,0.92
Books,137,1.0,0.83
Books,22,1.0,0.85
Clothing,338,1.0,0.73
Books,312,1.0,0.85
Books,39,1.0,0.76
Clothing,491,1.0,0.84
Books,258,1.0,0.88
Electronics,480,1.0,0.81
Clothing,395,1.0,0.81
Clothing,41,1.0,0.88
Electronics,345,1.0,0.77
Electronics,55,1.0,0.86
Electronics,39,1.0,0.76
Books,258,1.0,0.89
Electronics,122,1.0,0.88
Electronics,81,1.0,0.81
Books,219,1.0,0.82
Clothing,79,1.0,0.82
Clothing,497,1.0,0.8
Home,26,1.0,0.81
Books,401,1.0,0.93
Books,211,1.0,0.82
Home,471,1.0,0.8
Electronics,94,1.0,0.84
Electronics,218,1.0,0.87
Clothing,63,1.0,0.83
Clothing,94,1.0,0.81
Clothing,92,1.0,0.87
Clothing,426,1.0,0.87
Home,284,1.0,0.79
Home,356,1.0,0.84
Books,318,1.0,0.85
Home,404,1.0,0.86
Home,344,1.0,0.8
Home,80,1.0,0.81
Books,253,1.0,0.88
Clothing,422,1.0,0.82
Clothing,144,1.0,0.86
Electronics,330,1.0,0.84
Books,278,1.0,0.78
Books,141,1.0,0.78
Electronics,130,1.0,0.78
Clothing,358,1.0,0.78
Books,298,1.0,0.85
Home,180,1.0,0.83
Books,219,1.0,0.86
Clothing,284,1.0,0.83
Electronics,255,1.0,0.78
Clothing,359,1.0,0.82
Clothing,379,1.0,0.83
Clothing,429,1.0,0.81
Books,333,1.0,0.86
Books,212,1.0,0.89
Electronics,350,1.0,0.86
Books,215,1.0,0.8
Home,193,1.0,0.83
Clothing,64,1.0,0.77
Electronics,218,1.0,0.81
Home,262,1.0,0.76
Clothing,274,1.0,0.74
Books,419,1.0,0.91
Books,336,1.0,0.74
Clothing,271,1.0,0.83
Books,40,1.0,0.73
Books,68,1.0,0.77
Clothing,226,1.0,0.9
Clothing,46,1.0,0.82
Home,250,1.0,0.84
Books,308,1.0,0.78
Home,290,1.0,0.81
Clothing,284,1.0,0.73
Electronics,352,1.0,0.77
Electronics,320,1.0,0.84
Electronics,18,1.0,0.85
Clothing,433,1.0,0.75
Books,170,1.0,0.88
Books,238,1.0,0.85
Clothing,426,1.0,0.81
Books,295,1.0,0.83
Clothing,321,1.0,0.82
Books,440,1.0,0.81
Home,452,1.0,0.9
Books,36,1.0,0.89
Clothing,339,1.0,0.77
Books,432,1.0,0.84
Clothing,118,1.0,0.86
Home,18,1.0,0.81
Home,281,1.0,0.74
Electronics,306,1.0,0.78
Books,419,1.0,0.78
Home,243,1.0,0.81
Clothing,477,1.0,0.85
Clothing,463,1.0,0.82
Home,249,1.0,0.74
Clothing,272,1.0,0.82
Home,191,1.0,0.81
Home,51,1.0,0.82
Books,442,1.0,0.76
Home,368,1.0,0.86
Home,276,1.0,0.84
Books,307,1.0,0.74
Home,331,1.0,0.89
Home,103,1.0,0.77
Books,431,1.0,0.91
Books,452,1.0,0.85
Books,480,1.0,0.87
Clothing,151,1.0,0.81
Home,150,1.0,0.88
Books,437,1.0,0.85
Books,150,1.0,0.81
Clothing,238,1.0,0.75
Home,435,1.0,0.75
Books,245,0.0,0.71
Books,83,1.0,0.78
Clothing,230,1.0,0.91
Clothing,407,1.0,0.79
Books,442,0.0,0.71
Home,465,1.0,0.85
Electronics,262,1.0,0.87
Home,16,1.0,0.88
Books,449,1.0,0.8
Clothing,221,1.0,0.78
Home,379,1.0,0.85
Books,129,1.0,0.85
Home,77,1.0,0.77
Books,426,1.0,0.78
Clothing,105,1.0,0.81
Clothing,259,1.0,0.83
Books,429,1.0,0.79
Home,305,1.0,0.89
Home,44,1.0,0.83
Books,414,1.0,0.81
Clothing,11,1.0,0.87
Books,19,1.0,0.85
Home,142,1.0,0.75
Home,17,1.0,0.83
Clothing,190,1.0,0.79
Clothing,321,1.0,0.82
Clothing,212,1.0,0.84
Books,417,1.0,0.84
Home,348,1.0,0.79
Clothing,193,1.0,0.85
Books,66,1.0,0.93
Books,465,1.0,0.91
Books,13,1.0,0.86
Books,87,1.0,0.83
Clothing,430,1.0,0.77
Electronics,129,1.0,0.84
Clothing,415,1.0,0.76
Books,251,1.0,0.84
Clothing,331,1.0,0.85
Clothing,47,1.0,0.8
Electronics,342,1.0,0.87
Electronics,346,1.0,0.82
Home,47,1.0,0.77
Books,427,1.0,0.79
Books,162,1.0,0.87
Home,85,1.0,0.82
Home,481,1.0,0.72
Home,497,1.0,0.85
Home,332,1.0,0.72
Home,283,1.0,0.75
Books,307,1.0,0.74
Home,218,1.0,0.77
Clothing,483,1.0,0.76
Clothing,75,1.0,0.78
Electronics,133,1.0,0.82
Books,145,1.0,0.77
Clothing,134,1.0,0.83
Electronics,354,1.0,0.9
Home,129,1.0,0.8
Home,156,1.0,0.84
Clothing,413,1.0,0.79
Home,82,1.0,0.79
Clothing,406,1.0,0.9
Books,130,1.0,0.82
Books,499,1.0,0.73
Electronics,124,1.0,0.72
Electronics,195,1.0,0.81
Books,428,1.0,0.77
Electronics,37,1.0,0.8
Books,138,1.0,0.77
Books,308,1.0,0.8
Electronics,301,0.0,0.73
Books,231,1.0,0.84
Home,95,1.0,0.81
Books,126,1.0,0.8
Books,273,1.0,0.83
Books,251,1.0,0.93
Clothing,266,1.0,0.72
Clothing,137,1.0,0.78
Books,371,1.0,0.77
Home,80,1.0,0.77
Clothing,332,1.0,0.9
Clothing,159,1.0,0.85
Books,75,1.0,0.78
Books,364,1.0,0.84
Books,407,1.0,0.82
Home,266,1.0,0.88
Home,489,1.0,0.74
Clothing,313,1.0,0.84
Home,279,1.0,0.78
Books,20,1.0,0.72
Clothing,37,1.0,0.84
Home,435,1.0,0.76
Books,150,1.0,0.83
Electronics,29,1.0,0.78
Clothing,344,1.0,0.87
Books,290,1.0,0.77
Electronics,61,1.0,0.84
Clothing,83,1.0,0.87
Home,73,1.0,0.75
Books,346,1.0,0.76
Home,151,1.0,0.84
Books,439,1.0,0.84
Clothing,227,1.0,0.86
Books,411,1.0,0.87
Electronics,213,1.0,0.78
Electronics,142,1.0,0.88
Clothing,334,1.0,0.77
Clothing,194,1.0,0.79
Electronics,403,1.0,0.88
Home,170,1.0,0.74
Clothing,369,1.0,0.83
Home,32,1.0,0.75
Electronics,370,1.0,0.82
Books,347,1.0,0.79
Clothing,135,1.0,0.89
Books,372,1.0,0.87
Clothing,413,1.0,0.86
Books,116,1.0,0.76
Home,486,1.0,0.75
Electronics,408,1.0,0.78
Home,240,1.0,0.89
Home,105,1.0,0.78
Clothing,231,1.0,0.78
Clothing,357,1.0,0.82
Electronics,376,1.0,0.82
Clothing,227,1.0,0.77
Clothing,414,1.0,0.78
Electronics,290,1.0,0.85
Home,12,1.0,0.73
Clothing,427,1.0,0.76
Books,16,1.0,0.86
Clothing,49,1.0,0.9
Clothing,153,1.0,0.84
Clothing,426,1.0,0.9
Books,335,1.0,0.87
Books,91,1.0,0.83
Home,420,1.0,0.84
Books,279,1.0,0.77
Books,51,1.0,0.85
Books,315,1.0,0.78
Clothing,228,1.0,0.88
Books,215,1.0,0.88
Clothing,287,1.0,0.85
Home,284,1.0,0.83
Home,105,1.0,0.87
Clothing,124,1.0,0.78
Clothing,227,1.0,0.83
Books,466,1.0,0.76
Home,360,1.0,0.8
Books,440,1.0,0.89
Clothing,209,1.0,0.9
Books,114,1.0,0.85
Clothing,131,1.0,0.88
Electronics,85,1.0,0.84
Home,421,1.0,0.73
Books,308,1.0,0.86
Clothing,425,1.0,0.75
Books,100,1.0,0.75
Clothing,302,1.0,0.83
Electronics,143,1.0,0.71
Home,118,1.0,0.88
Clothing,129,1.0,0.81
Home,421,1.0,0.75
Home,422,1.0,0.84
Electronics,488,1.0,0.84
Books,138,1.0,0.78
Home,14,1.0,0.81
Books,489,1.0,0.83
Home,84,1.0,0.89
Electronics,242,1.0,0.79
Electronics,295,1.0,0.81
Home,74,1.0,0.84
Books,15,1.0,0.85
Books,277,1.0,0.73
Clothing,106,1.0,0.91
Home,397,1.0,0.85
Home,316,1.0,0.79
Books,93,1.0,0.81
Clothing,332,1.0,0.78
Clothing,425,1.0,0.79
Home,314,1.0,0.82
Home,106,1.0,0.91
Home,50,1.0,0.75
Electronics,277,1.0,0.88
Home,122,1.0,0.73
Home,19,1.0,0.79
Home,159,1.0,0.82
Home,262,1.0,0.75
Clothing,62,1.0,0.8
Books,485,0.0,0.72
Clothing,492,1.0,0.77
Home,317,1.0,0.88
Books,148,1.0,0.8
Clothing,53,0.0,0.76
Clothing,437,1.0,0.81
Home,226,1.0,0.78
Electronics,157,1.0,0.89
Books,37,1.0,0.75
Home,64,1.0,0.79
Home,206,1.0,0.85
Home,255,1.0,0.72
Clothing,290,1.0,0.86
Clothing,106,1.0,0.76
Clothing,281,1.0,0.78
Home,401,1.0,0.74
Books,310,1.0,0.82
Electronics,130,1.0,0.83
Clothing,333,1.0,0.9
Books,485,1.0,0.74
Electronics,361,1.0,0.83
Electronics,131,1.0,0.86
Books,457,1.0,0.84
Books,425,1.0,0.89
Books,433,1.0,0.9
Books,339,1.0,0.73
Clothing,56,1.0,0.74
Electronics,25,1.0,0.85
Books,93,1.0,0.78
Electronics,486,1.0,0.86
Clothing,429,1.0,0.85
Books,386,1.0,0.83
Home,291,1.0,0.8
Books,92,1.0,0.79
Electronics,19,1.0,0.84
Electronics,231,1.0,0.86
Clothing,226,1.0,0.71
Clothing,477,1.0,0.83
Home,449,1.0,0.85
Electronics,121,1.0,0.76
Clothing,271,1.0,0.8
Electronics,76,1.0,0.9
Books,439,1.0,0.81
Electronics,222,1.0,0.73
Clothing,262,1.0,0.81
Clothing,315,1.0,0.84
Clothing,195,1.0,0.72
Home,205,1.0,0.9
Clothing,398,1.0,0.78
Home,201,1.0,0.79
Home,16,1.0,0.87
Clothing,269,1.0,0.8
Books,151,1.0,0.82
Electronics,371,1.0,0.82
Electronics,284,1.0,0.81
Clothing,98,1.0,0.92
Home,477,1.0,0.72
Home,295,1.0,0.91
Home,290,1.0,0.75
Electronics,259,1.0,0.74
Home,117,1.0,0.81
Electronics,418,1.0,0.74
Electronics,167,1.0,0.77
Clothing,104,1.0,0.88
Clothing,347,1.0,0.82
Books,64,1.0,0.79
Home,20,1.0,0.78
Electronics,60,1.0,0.88
Electronics,412,1.0,0.83
Home,111,1.0,0.81
Clothing,383,1.0,0.84
Books,468,1.0,0.77
Electronics,395,1.0,0.71
Books,191,1.0,0.82
Books,87,1.0,0.81
Books,167,1.0,0.77
Electronics,425,1.0,0.86
Home,36,1.0,0.78
Clothing,248,1.0,0.86
Electronics,179,1.0,0.84
Clothing,213,1.0,0.79
Electronics,158,1.0,0.87
Books,248,1.0,0.79
Clothing,177,1.0,0.81
Books,324,1.0,0.82
Clothing,150,1.0,0.77
Electronics,187,1.0,0.84
Clothing,280,1.0,0.87
Electronics,81,1.0,0.86
Home,244,1.0,0.85
Books,163,1.0,0.79
Electronics,238,1.0,0.74
Electronics,201,1.0,0.89
Electronics,27,1.0,0.8
Books,48,1.0,0.81
Books,99,1.0,0.76
Clothing,427,1.0,0.82
Electronics,185,1.0,0.86
Home,341,1.0,0.86
Clothing,48,1.0,0.76
Home,452,1.0,0.81
Books,115,1.0,0.74
Electronics,460,1.0,0.8
Clothing,434,1.0,0.81
Electronics,168,1.0,0.75
Electronics,237,1.0,0.86
Electronics,291,1.0,0.82
Books,109,1.0,0.82
Books,470,1.0,0.85
Home,335,1.0,0.85
Electronics,217,1.0,0.74
Clothing,95,1.0,0.84
Books,316,1.0,0.84
Books,146,1.0,0.8
Home,146,1.0,0.89
Clothing,123,1.0,0.79
Clothing,397,1.0,0.83
Home,413,1.0,0.81
Clothing,76,1.0,0.84
Electronics,97,1.0,0.85
Electronics,450,1.0,0.79
Electronics,50,1.0,0.8
